id,block_code,column_59,column_60,nomor_1,p100,p101,p102,p103,p104,p105,p106,p107,p108,p109,p110,p111,p112,p113,p114,p115,created_at_gabungan,data_source_gabungan,preprocessing_version,number_col,0_6780462184873949,3808,2010,126_93333333333334,2_938799863291047,34496,101_37684008408796,3_0142610659229665,42662,128_5944055944056,0_07546120263191947,8166,27_21756551031764,3_980585584165905,63458,252_6,3_641010119006645,55264,201_21678321678323,0_33957546515925996,8194,51_38321678321677,4_316289710148346,84802,366_03,4_612661823142521,59996
308,J016A,J016A,2010.0,310.0,455.06,16.46942295126598,34573.5,569.4055944055943,-8.15979783942039,20189.5,-114.34559440559434,10.660232395008157,47499.90255720054,506.36,17.805573361128914,31468.5,560.3146853146852,-7.145340966120758,16031.40255720054,-53.95468531468521,2026-02-03 10:42:47.941078,data_gabungan.xlsx,1.0,310.0,0.8431088583152304,4143.0,2010.0,139.02684563758388,2.4494197809950378,21023.0,51.49415205585868,2.8329686500859226,34842.0,98.7062937062937,-0.3835488690908848,-13819.0,-47.21214165043503,2.9699726644826074,47923.0,142.33,3.6282832854051317,43514.0,157.88111888111888,-0.6583106209225242,4409.0,-15.551118881118867,3.334979054458408,66840.0,222.91,4.4950247936104395,45816.0
309,J017A,J017A,2010.0,311.0,287.12,16.162119092431823,28427.0,459.4405594405594,-7.4841284015051475,4659.0,-172.3205594405594,11.148267130913366,30832.594515685825,343.73,17.45147595960263,25625.5,447.2027972027971,-6.303208828689263,5207.094515685825,-103.4727972027971,2026-02-03 10:42:47.941078,data_gabungan.xlsx,1.0,311.0,0.6840014445648248,2769.0,2010.0,123.61607142857144,2.552710557503365,28147.0,71.85114406204721,3.0959455879583677,26292.0,81.3986013986014,-0.5432350304550027,1855.0,-9.547457336554189,3.219166803886053,48584.0,156.4,3.9406409080503586,27554.0,108.58041958041956,-0.7214741041643058,21030.0,47.81958041958043,3.8286781877627276,53525.0,204.93,4.688493324856961,33440.0
310,J018A,J018A,2010.0,312.0,581.28,17.657013316925266,48040.5,848.2517482517482,-9.059595736945676,19570.5,-266.9717482517482,11.246364753389,56010.09871302473,629.91,19.13932092610591,41695.0,798.0139860139859,-7.892956172716909,14315.09871302473,-168.10398601398597,2026-02-03 10:42:47.941078,data_gabungan.xlsx,1.0,312.0,0.2596867271228359,4852.0,2010.0,128.02110817941954,2.286163277691487,45579.0,104.20103603390028,3.372416600818519,73826.0,248.972027972028,-1.086253323127032,-28247.0,-144.77099193812768,2.9189997099962075,89654.0,261.7,4.2218328580258655,69262.0,292.41258741258747,-1.302833148029658,20392.0,-30.71258741258748,3.432947083392714,91219.0,313.15,5.569504679296965,74140.0
311,J019A,J019A,2010.0,313.0,466.92,17.927782673090977,40284.0,722.2027972027969,-9.34043233376815,14089.0,-255.28279720279687,10.44298719007018,49998.14617186092,522.13,19.41298779294875,34582.5,671.3496503496502,-8.97000060287857,15415.64617186092,-149.21965034965024,2026-02-03 10:42:47.941078,data_gabungan.xlsx,1.0,313.0,0.1198257080610021,4131.0,2010.0,131.14285714285714,2.3065377846460065,38474.0,88.74173472647044,3.496503496503496,65448.0,228.8391608391608,-1.1899657118574893,-26974.0,-140.09742611269036,2.883500871884296,77992.0,224.89,4.37062937062937,58176.0,254.26573426573424,-1.487128498745074,19816.0,-29.37573426573425,3.600762205138314,91314.0,328.8,5.803800719054956,63720.0
312,J020A,J020A,2010.0,314.0,540.53,16.59608219197907,44454.0,737.7622377622376,-7.774847124415915,16822.0,-197.23223776223767,10.336011317392698,54659.38287522247,564.96,17.753927598681013,40097.5,711.8881118881119,-7.417916281288315,14561.882875222464,-146.92811188811186,2026-02-03 10:42:47.941078,data_gabungan.xlsx,1.0,314.0,0.561611374407583,4220.0,2010.0,136.5695792880259,2.3933945257832496,41628.0,99.63222731930512,3.3042034351506184,41238.0,136.25874125874122,-0.9108089093673688,390.0,-36.62651393943611,2.9417780201799837,73340.0,215.75,3.9910260388076084,43950.0,175.4055944055944,-1.0492480186276247,29390.0,40.3444055944056,3.4917858850140497,85767.0,299.48,4.588575115264818,61934.0
313,L022B,L022B,2010.0,315.0,188.4,18.02849639822352,15776.5,284.4265734265734,-9.352466004486471,5938.5,-96.02657342657338,10.875700008462422,13487.867437117608,146.69,19.688594628462337,13304.0,261.93706293706293,-8.812894619999915,183.86743711760755,-115.24706293706294,2026-02-03 10:42:47.941078,data_gabungan.xlsx,1.0,315.0,0.0134064594759293,1641.0,2010.0,114.75524475524476, ,0.0,0.0,3.4965034965034967,29142.0,101.89510489510492, ,-29142.0,-101.89510489510492, ,0.0,0.0,4.37062937062937,25904.0,113.2167832167832, ,-25904.0,-113.2167832167832,5.071921749136939,3476.0,17.63,6.118881118881118,25904.0
314,L023B,L023B,2010.0,316.0,220.45,18.40264998159735,22163.5,407.86713286713285,-9.909103458769378,3791.5,-187.4171328671329,11.165166184414565,15318.17773019272,171.03,20.104895104895103,18664.0,375.23776223776224,-8.939728920480539,-3345.8222698072805,-204.20776223776224,2026-02-03 10:42:47.941078,data_gabungan.xlsx,1.0,316.0,0.0,2333.0,2010.0,122.78947368421052, ,0.0,0.0,3.4965034965034967,41994.0,146.83216783216784, ,-41994.0,-146.83216783216784,5.417515274949084,491.0,2.66,4.370629370629371,37328.0,163.14685314685315,1.046885904319713,-36837.0,-160.48685314685315,4.120823489706378,5926.0,24.42,6.118881118881118,37328.0
315,I023A,I023A,2011.0,317.0,264.65,15.730270677884183,23193.0,364.8321678321679,-7.961071523351539,10871.0,-100.18216783216792,10.814092129649485,27125.71674840244,293.34,16.589319771137955,22000.0,364.965034965035,-5.775227641488472,5125.716748402439,-71.62503496503501,2026-02-03 10:42:47.941078,data_gabungan.xlsx,1.0,317.0,0.8904240114340162,2099.0,2011.0,127.98780487804876, ,0.0,0.0,2.4975024975024973,3220.0,8.041958041958042, ,-3220.0,-8.041958041958042,3.001298912161065,24636.0,73.94,2.6471791092520682,27632.0,73.14685314685315,0.3541198029089969,-2996.0,0.7931468531468511,3.3483576539523354,35498.0,118.86,3.518855221709845,36292.0
316,I022A,I022A,2013.0,322.0,345.14,14.523737744543586,39027.5,566.8251748251748,-6.3659425285087945,3280.5,-221.68517482517484,10.566753865648623,32049.577789537347,338.66,15.334480339481557,36991.0,567.2377622377622,-4.767726473832932,-4941.422210462653,-228.57776223776224,2026-02-03 10:42:47.941078,data_gabungan.xlsx,1.0,322.0,0.2331468943185163,3397.0,2013.0,133.74015748031496, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0,3.085783003741315,18710.0,57.735, ,0.0,0.0, ,18710.0,57.735,3.4430417793808235,33270.0,114.55,2.4975024975024973,36470.0
317,I022B,I022B,2017.0,330.0,29.58,7.280735452810696,13343.0,97.14685314685312,0.3116670112550128,-9447.0,-67.56685314685312,7.020970478452664,4681.688963210702,32.87,9.869678326161736,12478.0,123.15384615384616,-2.848707847709072,-7796.311036789298,-90.28384615384616,2026-02-03 10:42:47.941078,data_gabungan.xlsx,1.0,330.0,0.2921348314606741,979.0,2017.0,146.11940298507463, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0
318,J022A,J022A,2011.0,319.0,346.5,15.115202130514836,32946.5,497.99300699300704,-6.8320696003943535,8885.5,-151.49300699300704,9.90530926376706,38853.91053945095,384.86,16.074750804160296,31015.5,498.56643356643366,-6.169441540393237,7838.410539450946,-113.70643356643365,2026-02-03 10:42:47.941078,data_gabungan.xlsx,1.0,319.0,0.8298865910607072,2998.0,2011.0,137.52293577981652, ,0.0,0.0,2.4975024975024978,7140.0,17.832167832167833, ,-7140.0,-17.832167832167833,2.8013330864654695,21604.0,60.52,2.7791618700709613,32560.0,90.48951048951052,0.022171216394508253,-10956.0,-29.969510489510505,3.4557271282525677,42159.0,145.69,3.5818452903880043,41790.0
319,J023A,J023A,2011.0,320.0,466.16,16.048082693791592,42943.5,689.1608391608393,-7.663759234736574,12655.5,-223.00083916083923,9.495151782786866,52149.77193915541,495.17,17.20858578340319,40047.5,689.1608391608393,-7.713434000616324,12102.271939155413,-193.99083916083924,2026-02-03 10:42:47.941078,data_gabungan.xlsx,1.0,320.0,0.5649416539827499,3942.0,2011.0,138.31578947368422, ,0.0,0.0,2.4975024975024978,24010.0,59.965034965034974, ,-24010.0,-59.965034965034974,2.655497092218222,36110.0,95.89,3.053904923063802,55426.0,169.2657342657343,-0.39840783084558007,-19316.0,-73.3757342657343,3.2754983029524696,76309.0,249.95,3.7986298340214004,63744.0
320,I023B,I023B,2017.0,331.0,11.32,8.391608391608392,5670.0,47.58041958041958,-0.5793240575849268,-4221.0,-36.26041958041958,7.107591586270972,1814.9607843137253,12.9,11.488511488511488,5292.0,60.79720279720279,-4.380919902240516,-3477.0392156862745,-47.8972027972028,2026-02-03 10:42:47.941078,data_gabungan.xlsx,1.0,331.0,0.0,378.0,2017.0,135.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0
321,K018A,K018A,2011.0,321.0,679.01,15.533995356286448,60661.0,942.3076923076924,-7.211264462126982,20924.0,-263.2976923076923,10.323688034890695,69181.67205229403,714.21,16.31419134881739,57760.0,942.3076923076924,-5.990503313926691,11421.67205229403,-228.09769230769223,2026-02-03 10:42:47.941078,data_gabungan.xlsx,1.0,321.0,0.9597402597402596,5390.0,2011.0,138.56041131105397,2.3562732208767128,17193.0,40.51140548653332,2.4975024975024978,3038.0,7.5874125874125875,-0.141229276625785,14155.0,32.923992899120734,3.168086073203266,68221.0,216.13,2.588055219634167,43092.0,111.52447552447552,0.5800308535690988,25129.0,104.60552447552448,3.4470285911721517,92616.0,319.25,3.1712242238558024,84360.0
322,K016A,K016A,2013.0,323.0,467.32,14.170852875190144,54366.0,770.4125874125874,-6.637200346615722,7665.0,-303.0925874125874,9.91601803768832,51713.29842795895,512.79,15.046425653600297,51682.0,777.6293706293706,-5.130407615911977,31.298427958950924,-264.8393706293706,2026-02-03 10:42:47.941078,data_gabungan.xlsx,1.0,323.0,0.1936034115138593,4690.0,2013.0,131.0055865921788, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0,2.7901027859169343,21501.0,59.99, ,0.0,0.0, ,21501.0,59.99,3.1594551038404233,65774.0,207.81,2.4975024975024978,52948.0
323,K017A,K017A,2013.0,324.0,399.77,13.65821804911187,43157.5,589.4545454545455,-5.8777155287249565,8223.5,-189.6845454545455,9.974978853184403,42515.37835236752,424.09,14.839161865607055,40877.0,606.5804195804196,-4.864183012422652,1638.3783523675156,-182.49041958041963,2026-02-03 10:42:47.941078,data_gabungan.xlsx,1.0,324.0,0.2943615257048093,3618.0,2013.0,138.0916030534351, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0,2.6926432102355338,17195.0,46.3, ,0.0,0.0, ,17195.0,46.3,3.0827086456771613,40020.0,123.37,2.4975024975024973,35742.0
324,K019A,K019A,2013.0,325.0,452.93,12.500606563829386,41504.0,518.8251748251748,-4.308264783664066,13783.0,-65.89517482517482,9.802121325818405,45839.05718617344,449.32,13.278211150551575,39480.0,524.2237762237762,-3.4760898247331724,6359.0571861734425,-74.90377622377622,2026-02-03 10:42:47.941078,data_gabungan.xlsx,1.0,325.0,0.2,3480.0,2013.0,127.47252747252745, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0,2.9213655936026246,19508.0,56.99, ,0.0,0.0, ,19508.0,56.99,3.4382519766242696,46544.0,160.03,2.4975024975024978,38976.0
325,K020A,K020A,2013.0,326.0,196.23,12.645582265835433,21290.5,269.2307692307692,-4.51809717637221,2853.5,-73.00076923076924,10.367309042605113,19860.505667752444,205.9,14.043302410314968,20141.0,282.8461538461537,-3.6759933677098537,-280.4943322475556,-76.94615384615375,2026-02-03 10:42:47.941078,data_gabungan.xlsx,1.0,326.0,0.2662337662337662,1694.0,2013.0,133.38582677165354, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0,3.122957286148991,8873.0,27.71, ,0.0,0.0, ,8873.0,27.71,3.498495346070404,28578.0,99.98,2.497502497502497,17402.0
326,K023A,K023A,2013.0,327.0,93.29,15.202189115232594,11718.5,178.14685314685315,-7.46926471204957,345.5,-84.85685314685314,10.54952259518047,9626.028010631771,101.55,15.89319771137953,11209.0,178.14685314685315,-5.34367511619906,-1582.9719893682268,-76.59685314685315,2026-02-03 10:42:47.941078,data_gabungan.xlsx,1.0,327.0,0.0,1019.0,2013.0,121.3095238095238, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0,2.8592418454305024,3403.0,9.73, ,0.0,0.0, ,3403.0,9.73,3.5922162906836577,5807.0,20.86,2.4975024975024973,14266.0
327,L021B,L021B,2013.0,328.0,45.5,14.235236222551231,4966.5,70.69930069930071,-6.473380200715682,895.5,-25.199300699300707,11.732974994727751,5279.990797546012,61.95,14.657342657342658,4875.0,71.45454545454545,-2.9243676626149053,404.9907975460119,-9.50454545454545,2026-02-03 10:42:47.941078,data_gabungan.xlsx,1.0,328.0,0.0633802816901408,426.0,2013.0,106.5, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0,3.13921519620095,4001.0,12.56,2.4975024975024978,5586.0
328,J022B,J022B,2016.0,329.0,41.12,10.813260813260811,7776.0,84.08391608391607,-3.724827784472671,-1975.0,-42.96391608391607,8.589547473920682,4820.975741239892,41.41,12.63209387693001,7262.0,91.73426573426572,-4.042546403009329,-2441.024258760108,-50.32426573426574,2026-02-03 10:42:47.941078,data_gabungan.xlsx,1.0,329.0,0.0693430656934306,548.0,2016.0,148.3311583316167, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0
329,K019B,K019B,2017.0,332.0,27.48,7.924268767274267,4911.0,38.91608391608393,-1.7462112133174328,-463.0,-11.436083916083929,6.9552308223001,4648.30008176615,32.33,10.73023362179989,4648.0,49.87412587412589,-3.7750027994997897,0.3000817661495603,-17.54412587412589,2026-02-03 10:42:47.941078,data_gabungan.xlsx,1.0,332.0,0.0884146341463414,328.0,2017.0,142.6086956521739, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0
330,K020B,K020B,2017.0,333.0,150.46,8.391608391608392,27255.0,228.71328671328672,-2.53188957710514,-1578.0,-78.25328671328671,6.434443019365891,27610.78145618706,177.66,11.488511488511488,25438.0,292.24475524475525,-5.054068469145597,2172.781456187058,-114.58475524475526,2026-02-03 10:42:47.941078,data_gabungan.xlsx,1.0,333.0,0.1852017937219731,2230.0,2017.0,140.8753864088583, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0
331,K021A,K021A,2017.0,334.0,335.49,8.389879792387001,50973.0,427.6573426573426,-2.272153356821072,3866.0,-92.1673426573426,7.141885907304214,56333.85988265724,402.33,11.486117615516024,47574.0,546.4405594405594,-4.34423170821181,8759.859882657242,-144.11055944055937,2026-02-03 10:42:47.941078,data_gabungan.xlsx,1.0,334.0,0.2059373539036933,4278.0,2017.0,141.1881188118812, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0
332,K022A,K022A,2017.0,335.0,314.2,8.391608391608392,61620.0,517.0909090909091,-2.1761032581787862,-11069.0,-202.8909090909092,7.161604466405159,54328.607761732856,389.08,11.488511488511488,57512.0,660.7272727272727,-4.3269070221063295,-3183.3922382671444,-271.6472727272728,2026-02-03 10:42:47.941078,data_gabungan.xlsx,1.0,335.0,0.0343206393982134,4254.0,2017.0,136.34615384615384, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0
333,K023B,K023B,2017.0,336.0,160.22,8.39160839160839,37275.0,312.7972027972028,-2.357184076140045,-10724.0,-152.57720279720277,7.113909294579984,26602.813187987605,189.25,11.488511488511488,34790.0,399.68531468531467,-4.374602193931504,-8187.186812012394,-210.4353146853147,2026-02-03 10:42:47.941078,data_gabungan.xlsx,1.0,336.0,0.119106699751861,2821.0,2017.0,130.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0
334,L020A,L020A,2017.0,337.0,51.36,8.391608391608392,9645.0,80.93706293706293,-2.135060700050346,-1436.0,-29.577062937062934,5.931503306415333,8754.947492625368,51.93,11.488511488511488,9002.0,103.41958041958044,-5.557008182096155,-247.0525073746321,-51.48958041958043,2026-02-03 10:42:47.941078,data_gabungan.xlsx,1.0,337.0,0.2659817351598174,876.0,2017.0,141.29032258064518, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0
335,L021A,L021A,2017.0,338.0,64.3,7.848420692457389,15696.0,123.18881118881116,-1.567283640586724,-5459.0,-58.888811188811175,7.072219618843522,10586.492506611814,74.87,10.619376586272024,14862.0,157.82517482517483,-3.547156967428502,-4275.507493388186,-82.95517482517482,2026-02-03 10:42:47.941078,data_gabungan.xlsx,1.0,338.0,0.2179700499168053,1202.0,2017.0,154.10256410256412, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0
336,L022A,L022A,2017.0,339.0,55.5,8.391608391608392,15720.0,131.91608391608392,-2.668188777294686,-6023.0,-76.41608391608392,6.34339586065961,15911.036015574302,100.93,11.488511488511488,14672.0,168.55944055944056,-5.145115627851878,1239.036015574302,-67.62944055944055,2026-02-03 10:42:47.941078,data_gabungan.xlsx,1.0,339.0,0.0996563573883161,1164.0,2017.0,141.43377885783718, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0
337,L023A,L023A,2017.0,340.0,50.32,8.39160839160839,13560.0,113.79020979020976,-2.4422113710361506,-5102.0,-63.47020979020977,6.30559380632491,13334.192239858909,84.08,11.488511488511486,12656.0,145.3986013986014,-5.182917682186576,678.1922398589068,-61.31860139860139,2026-02-03 10:42:47.941078,data_gabungan.xlsx,1.0,340.0,0.1487758945386064,1062.0,2017.0,137.92207792207793, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0
338,H026A,H026A,2010.0,341.0,644.63,16.49203782562513,41999.5,692.6573426573425,-8.34587882748276,37133.5,-48.0273426573425,9.100465726337678,58393.71478121665,531.41,17.709253827071308,38313.5,678.5034965034965,-8.60878810073363,20080.21478121665,-147.09349650349657,2026-02-03 10:42:47.941078,data_gabungan.xlsx,1.0,341.0,0.7445734477536596,3962.0,2010.0,133.4006734006734,1.9579102004133135,41069.0,80.40941402077438,3.001680538113186,36094.0,108.34265734265732,-1.0437703376998724,4975.0,-27.933243321882955,2.79691731979536,76427.0,213.76,3.5309477987107525,51568.0,182.08391608391608,-0.7340304789153924,24859.0,31.67608391608391,3.072137815528173,83590.0,256.8,4.329107043480887,61598.0
339,L024B,L024B,2010.0,342.0,98.11,12.51680795089155,15550.0,194.63636363636363,-4.15634778898273,-3815.0,-96.52636363636364,8.789629996172215,10927.649974097738,96.05,14.746286543725924,13981.0,206.16783216783216,-5.95665654755371,-3053.350025902262,-110.11783216783216,2026-02-03 10:42:47.941078,data_gabungan.xlsx,1.0,342.0,0.5637681159420289,1380.0,2010.0,106.9767441860465, ,0.0,0.0,3.4965034965034967,10836.0,37.88811188811189, ,-10836.0,-37.88811188811189, ,0.0,0.0,4.37062937062937,9632.0,42.09790209790209, ,-9632.0,-42.09790209790209,6.829931972789115,4410.0,30.12,6.118881118881118,9632.0
340,K023B,,2013.8850574712644,310.8095238095238,224.80129720853856,13.04847477674912,21099.57881773399,313.434815428709,-5.561648410193306,5888.839901477832,-88.63351822017043,8.489968671245864,25117.95131844533,236.0504761904762,13.869218413812163,20002.06732348112,314.9908509603582,-5.371838138107516,5115.883994964218,-78.94037476988201,2026-02-03 10:42:47.941078,data_gabungan.xlsx,1.0,336.0,0.119106699751861,2821.0,2017.0,130.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0
341,H025A,H025A,2011.0,343.0,423.91,16.292167085706115,35505.5,578.4615384615385,-8.299143610642478,17529.5,-154.55153846153843,9.19025951212256,47241.321034222616,434.16,17.757660802199688,32589.5,578.7132867132867,-8.567401290077127,14651.821034222616,-144.5532867132867,2026-02-03 10:42:47.941078,data_gabungan.xlsx,1.0,343.0,0.2270808202653799,3316.0,2011.0,118.42857142857142,1.9805676892085813,30866.0,61.13220229511207,2.4975024975024973,35882.0,89.61538461538461,-0.516934808293916,-5016.0,-28.483182320272547,2.7477439769626146,59729.0,164.12,3.4010807449226457,51006.0,173.47552447552445,-0.653336767960031,8723.0,-9.355524475524447,3.0578242404442992,79586.0,243.36,4.11492712894582,51360.0
342,H027A,H027A,2011.0,344.0,451.03,16.270765030652413,37295.0,606.8181818181818,-7.904879251712268,16618.0,-155.78818181818178,9.257085739108414,50977.16638902499,471.9,17.71033845982406,34263.5,606.8181818181818,-8.453252720715648,16713.66638902499,-134.91818181818178,2026-02-03 10:42:47.941078,data_gabungan.xlsx,1.0,344.0,0.2806107749927974,3471.0,2011.0,118.86986301369863,2.0308672870240243,47101.0,95.65588008611856,2.4975024975024978,34958.0,87.3076923076923,-0.46663521047847345,12143.0,8.348187778426265,2.7193125489172973,61328.0,166.77,3.3540340854064095,52422.0,175.8251748251748,-0.6347215364891121,8906.0,-9.055174825174788,3.311041778020858,80449.0,266.37,4.049834784842322,54394.0
343,H028A,H028A,2011.0,345.0,336.22,15.883026455420476,39064.0,620.4545454545455,-7.923461104221405,3177.0,-284.23454545454547,9.794814523185684,38917.53121998078,381.19,16.94490237750015,36616.0,620.4545454545455,-7.1500878543144655,2301.5312199807813,-239.2645454545455,2026-02-03 10:42:47.941078,data_gabungan.xlsx,1.0,345.0,0.6306001690617075,3549.0,2011.0,124.52631578947368,2.118942271421423,18311.0,38.79995193199768,2.4975024975024973,18354.0,45.83916083916084,-0.3785602260810741,-43.0,-7.039208907163157,2.4880820345183197,51393.0,127.87,3.1280370426620556,37388.0,116.95104895104896,-0.639955008143736,14005.0,10.918951048951058,3.2675360365716704,75687.0,247.31,3.5200878340947233,55744.0
344,H029A,H029A,2011.0,346.0,280.99,15.912582129610144,27466.5,437.06293706293707,-7.902604934627249,7613.5,-156.07293706293706,9.427067770829002,33935.26044120797,319.91,16.85354324848406,25933.0,437.06293706293707,-7.426475477655057,8002.260441207967,-117.15293706293704,2026-02-03 10:42:47.941078,data_gabungan.xlsx,1.0,346.0,0.8359589041095891,2920.0,2011.0,100.0,2.0780590717299576,1896.0,3.94,2.4975024975024973,6706.0,16.748251748251747,-0.4194434257725397,-4810.0,-12.808251748251749,2.3684566481807114,36965.0,87.55,2.744701057179533,34844.0,95.63636363636364,-0.3762444089988217,2121.0,-8.086363636363643,2.880542569769089,56472.0,162.67,3.6353101633313862,42218.0
345,H030A,H030A,2011.0,347.0,387.3,16.12138354969835,36740.5,592.3076923076923,-8.054818244468517,11272.5,-205.00769230769225,9.328666023456575,39813.838234331,371.41,17.34429552877576,34150.0,592.3076923076923,-8.015629505319183,5663.838234331,-220.89769230769224,2026-02-03 10:42:47.941078,data_gabungan.xlsx,1.0,347.0,0.4707792207792207,3388.0,2011.0,112.18543046357615,1.9108220072814264,10622.0,20.29675136134331,2.4975024975024978,25102.0,62.69230769230769,-0.5866804902210714,-14480.0,-42.39555633096438,2.305123238260637,44913.0,103.53,3.1647850473132975,48318.0,152.91608391608392,-0.8596618090526604,-3405.0,-49.38608391608392,2.9627882918517616,65732.0,194.75,3.9395006421152745,51556.0
346,I025A,I025A,2011.0,348.0,436.97,15.98242883770599,37136.5,593.5314685314686,-7.842608037825208,16546.5,-156.56146853146856,9.199731497030202,49755.799954353526,457.74,17.001273768481813,34911.0,593.5314685314686,-7.801542271451611,14844.799954353526,-135.79146853146858,2026-02-03 10:42:47.941078,data_gabungan.xlsx,1.0,348.0,0.7057437407952872,3395.0,2011.0,120.81850533807828,2.025844042221707,28813.0,58.37064438853405,2.4975024975024978,13986.0,34.93006993006993,-0.47165845528079053,14827.0,23.44057445846412,2.6984575874772614,65417.0,176.525,2.889970293623182,45772.0,132.2797202797203,-0.19151270614592075,19645.0,44.24527972027971,3.126299244536835,78892.0,246.64,3.655687880145265,56670.0
347,I026A,I026A,2011.0,349.0,417.92,16.067457927923048,42957.0,690.2097902097903,-7.802125570270219,7606.0,-272.2897902097903,9.766430883840192,50354.11665214494,491.78,17.242959146852627,40028.5,690.2097902097903,-7.476528263012435,10325.61665214494,-198.42979020979035,2026-02-03 10:42:47.941078,data_gabungan.xlsx,1.0,349.0,0.5324214792299898,3948.0,2011.0,126.53846153846152,2.1181481951040286,26276.0,55.65646197455345,2.4975024975024973,25844.0,64.54545454545455,-0.3793543023984687,432.0,-8.888992570901095,2.554270815620926,70572.0,180.26,3.1280310313855124,52646.0,164.67832167832168,-0.5737602157645862,17926.0,15.58167832167831,3.049221717518964,88721.0,270.53,3.758947323303759,63630.0
348,I027A,I027A,2011.0,350.0,409.72,15.705660635793206,41865.0,657.5174825174826,-7.290445387682789,6823.0,-247.7974825174825,9.696276971682297,45979.50340136054,445.83,16.58659441538495,39641.5,657.5174825174826,-6.890317443702655,6338.00340136054,-211.68748251748252,2026-02-03 10:42:47.941078,data_gabungan.xlsx,1.0,350.0,0.8176017016750865,3761.0,2011.0,126.63299663299664,2.0819835168639464,22299.0,46.42615044254914,2.4975024975024973,9604.0,23.986013986013987,-0.41551898063855086,12695.0,22.44013645653516,2.38499470851816,44411.0,105.92,2.874049027895182,32760.0,94.15384615384616,-0.48905431937702204,11651.0,11.76615384615384,2.8599849077313575,72885.0,208.45,3.2895313288134145,59060.0
349,H024A,H024A,2013.0,360.0,205.86,14.844310618958504,20874.0,309.8601398601398,-7.277041099770149,6330.0,-104.00013986013975,9.346521755929547,24565.28813559322,229.6,15.428321678321677,20160.0,311.03496503496496,-6.081799922392127,4405.288135593219,-81.43496503496496,2026-02-03 10:42:47.941078,data_gabungan.xlsx,1.0,360.0,0.0232558139534883,1806.0,2013.0,133.77777777777777, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0,3.154099190283401,7904.0,24.93,2.4975024975024973,24696.0
350,I028A,I028A,2011.0,351.0,412.95,16.26143715038363,38585.0,627.4475524475524,-8.214239395297499,12731.0,-214.49755244755244,9.08554960571628,48053.22946289504,436.59,17.755604517730273,35338.0,627.4475524475524,-8.670054912013992,12715.22946289504,-190.85755244755245,2026-02-03 10:42:47.941078,data_gabungan.xlsx,1.0,351.0,0.2351629980495959,3589.0,2011.0,121.25,1.83353302015466,20818.0,38.170490413579714,2.497502497502498,38430.0,95.979020979021,-0.6639694773478382,-17612.0,-57.80853056544129,2.2585936259898762,56699.0,128.06,3.4024053236489995,54548.0,185.59440559440563,-1.1438116976591233,2151.0,-57.53440559440563,2.8072542953064312,60764.0,170.58,4.114326834652867,54964.0
